dataset,subject_id,segment_type,label,condition,start_sec,end_sec,window_uid
MAT128,Subject26,calibration,0,rest,0.0,4.0,MAT128|Subject26|calibration|0.000|4.000
MAT128,Subject26,calibration,0,rest,2.0,6.0,MAT128|Subject26|calibration|2.000|6.000
MAT128,Subject26,calibration,0,rest,4.0,8.0,MAT128|Subject26|calibration|4.000|8.000
MAT128,Subject26,calibration,0,rest,6.0,10.0,MAT128|Subject26|calibration|6.000|10.000
MAT128,Subject26,calibration,0,rest,8.0,12.0,MAT128|Subject26|calibration|8.000|12.000
MAT128,Subject26,calibration,0,rest,10.0,14.0,MAT128|Subject26|calibration|10.000|14.000
MAT128,Subject26,calibration,0,rest,12.0,16.0,MAT128|Subject26|calibration|12.000|16.000
MAT128,Subject26,calibration,0,rest,14.0,18.0,MAT128|Subject26|calibration|14.000|18.000
MAT128,Subject26,calibration,0,rest,16.0,20.0,MAT128|Subject26|calibration|16.000|20.000
MAT128,Subject26,calibration,0,rest,18.0,22.0,MAT128|Subject26|calibration|18.000|22.000
MAT128,Subject26,calibration,0,rest,20.0,24.0,MAT128|Subject26|calibration|20.000|24.000
MAT128,Subject26,calibration,0,rest,22.0,26.0,MAT128|Subject26|calibration|22.000|26.000
MAT128,Subject26,calibration,0,rest,24.0,28.0,MAT128|Subject26|calibration|24.000|28.000
MAT128,Subject26,calibration,0,rest,26.0,30.0,MAT128|Subject26|calibration|26.000|30.000
MAT128,Subject26,scored_rest,0,rest,30.0,34.0,MAT128|Subject26|scored_rest|30.000|34.000
MAT128,Subject26,scored_rest,0,rest,32.0,36.0,MAT128|Subject26|scored_rest|32.000|36.000
MAT128,Subject26,scored_rest,0,rest,34.0,38.0,MAT128|Subject26|scored_rest|34.000|38.000
MAT128,Subject26,scored_rest,0,rest,36.0,40.0,MAT128|Subject26|scored_rest|36.000|40.000
MAT128,Subject26,scored_rest,0,rest,38.0,42.0,MAT128|Subject26|scored_rest|38.000|42.000
MAT128,Subject26,scored_rest,0,rest,40.0,44.0,MAT128|Subject26|scored_rest|40.000|44.000
MAT128,Subject26,scored_rest,0,rest,42.0,46.0,MAT128|Subject26|scored_rest|42.000|46.000
MAT128,Subject26,scored_rest,0,rest,44.0,48.0,MAT128|Subject26|scored_rest|44.000|48.000
MAT128,Subject26,scored_rest,0,rest,46.0,50.0,MAT128|Subject26|scored_rest|46.000|50.000
MAT128,Subject26,scored_rest,0,rest,48.0,52.0,MAT128|Subject26|scored_rest|48.000|52.000
MAT128,Subject26,scored_rest,0,rest,50.0,54.0,MAT128|Subject26|scored_rest|50.000|54.000
MAT128,Subject26,scored_rest,0,rest,52.0,56.0,MAT128|Subject26|scored_rest|52.000|56.000
MAT128,Subject26,scored_rest,0,rest,54.0,58.0,MAT128|Subject26|scored_rest|54.000|58.000
MAT128,Subject26,scored_rest,0,rest,56.0,60.0,MAT128|Subject26|scored_rest|56.000|60.000
MAT128,Subject26,scored_task,1,arithmetic,0.0,4.0,MAT128|Subject26|scored_task|0.000|4.000
MAT128,Subject26,scored_task,1,arithmetic,2.0,6.0,MAT128|Subject26|scored_task|2.000|6.000
MAT128,Subject26,scored_task,1,arithmetic,4.0,8.0,MAT128|Subject26|scored_task|4.000|8.000
MAT128,Subject26,scored_task,1,arithmetic,6.0,10.0,MAT128|Subject26|scored_task|6.000|10.000
MAT128,Subject26,scored_task,1,arithmetic,8.0,12.0,MAT128|Subject26|scored_task|8.000|12.000
MAT128,Subject26,scored_task,1,arithmetic,10.0,14.0,MAT128|Subject26|scored_task|10.000|14.000
MAT128,Subject26,scored_task,1,arithmetic,12.0,16.0,MAT128|Subject26|scored_task|12.000|16.000
MAT128,Subject26,scored_task,1,arithmetic,14.0,18.0,MAT128|Subject26|scored_task|14.000|18.000
MAT128,Subject26,scored_task,1,arithmetic,16.0,20.0,MAT128|Subject26|scored_task|16.000|20.000
MAT128,Subject26,scored_task,1,arithmetic,18.0,22.0,MAT128|Subject26|scored_task|18.000|22.000
MAT128,Subject26,scored_task,1,arithmetic,20.0,24.0,MAT128|Subject26|scored_task|20.000|24.000
MAT128,Subject26,scored_task,1,arithmetic,22.0,26.0,MAT128|Subject26|scored_task|22.000|26.000
MAT128,Subject26,scored_task,1,arithmetic,24.0,28.0,MAT128|Subject26|scored_task|24.000|28.000
MAT128,Subject26,scored_task,1,arithmetic,26.0,30.0,MAT128|Subject26|scored_task|26.000|30.000
MAT128,Subject27,calibration,0,rest,0.0,4.0,MAT128|Subject27|calibration|0.000|4.000
MAT128,Subject27,calibration,0,rest,2.0,6.0,MAT128|Subject27|calibration|2.000|6.000
MAT128,Subject27,calibration,0,rest,4.0,8.0,MAT128|Subject27|calibration|4.000|8.000
MAT128,Subject27,calibration,0,rest,6.0,10.0,MAT128|Subject27|calibration|6.000|10.000
MAT128,Subject27,calibration,0,rest,8.0,12.0,MAT128|Subject27|calibration|8.000|12.000
MAT128,Subject27,calibration,0,rest,10.0,14.0,MAT128|Subject27|calibration|10.000|14.000
MAT128,Subject27,calibration,0,rest,12.0,16.0,MAT128|Subject27|calibration|12.000|16.000
MAT128,Subject27,calibration,0,rest,14.0,18.0,MAT128|Subject27|calibration|14.000|18.000
MAT128,Subject27,calibration,0,rest,16.0,20.0,MAT128|Subject27|calibration|16.000|20.000
MAT128,Subject27,calibration,0,rest,18.0,22.0,MAT128|Subject27|calibration|18.000|22.000
MAT128,Subject27,calibration,0,rest,20.0,24.0,MAT128|Subject27|calibration|20.000|24.000
MAT128,Subject27,calibration,0,rest,22.0,26.0,MAT128|Subject27|calibration|22.000|26.000
MAT128,Subject27,calibration,0,rest,24.0,28.0,MAT128|Subject27|calibration|24.000|28.000
MAT128,Subject27,calibration,0,rest,26.0,30.0,MAT128|Subject27|calibration|26.000|30.000
MAT128,Subject27,scored_rest,0,rest,30.0,34.0,MAT128|Subject27|scored_rest|30.000|34.000
MAT128,Subject27,scored_rest,0,rest,32.0,36.0,MAT128|Subject27|scored_rest|32.000|36.000
MAT128,Subject27,scored_rest,0,rest,34.0,38.0,MAT128|Subject27|scored_rest|34.000|38.000
MAT128,Subject27,scored_rest,0,rest,36.0,40.0,MAT128|Subject27|scored_rest|36.000|40.000
MAT128,Subject27,scored_rest,0,rest,38.0,42.0,MAT128|Subject27|scored_rest|38.000|42.000
MAT128,Subject27,scored_rest,0,rest,40.0,44.0,MAT128|Subject27|scored_rest|40.000|44.000
MAT128,Subject27,scored_rest,0,rest,42.0,46.0,MAT128|Subject27|scored_rest|42.000|46.000
MAT128,Subject27,scored_rest,0,rest,44.0,48.0,MAT128|Subject27|scored_rest|44.000|48.000
MAT128,Subject27,scored_rest,0,rest,46.0,50.0,MAT128|Subject27|scored_rest|46.000|50.000
MAT128,Subject27,scored_rest,0,rest,48.0,52.0,MAT128|Subject27|scored_rest|48.000|52.000
MAT128,Subject27,scored_rest,0,rest,50.0,54.0,MAT128|Subject27|scored_rest|50.000|54.000
MAT128,Subject27,scored_rest,0,rest,52.0,56.0,MAT128|Subject27|scored_rest|52.000|56.000
MAT128,Subject27,scored_rest,0,rest,54.0,58.0,MAT128|Subject27|scored_rest|54.000|58.000
MAT128,Subject27,scored_rest,0,rest,56.0,60.0,MAT128|Subject27|scored_rest|56.000|60.000
MAT128,Subject27,scored_task,1,arithmetic,0.0,4.0,MAT128|Subject27|scored_task|0.000|4.000
MAT128,Subject27,scored_task,1,arithmetic,2.0,6.0,MAT128|Subject27|scored_task|2.000|6.000
MAT128,Subject27,scored_task,1,arithmetic,4.0,8.0,MAT128|Subject27|scored_task|4.000|8.000
MAT128,Subject27,scored_task,1,arithmetic,6.0,10.0,MAT128|Subject27|scored_task|6.000|10.000
MAT128,Subject27,scored_task,1,arithmetic,8.0,12.0,MAT128|Subject27|scored_task|8.000|12.000
MAT128,Subject27,scored_task,1,arithmetic,10.0,14.0,MAT128|Subject27|scored_task|10.000|14.000
MAT128,Subject27,scored_task,1,arithmetic,12.0,16.0,MAT128|Subject27|scored_task|12.000|16.000
MAT128,Subject27,scored_task,1,arithmetic,14.0,18.0,MAT128|Subject27|scored_task|14.000|18.000
MAT128,Subject27,scored_task,1,arithmetic,16.0,20.0,MAT128|Subject27|scored_task|16.000|20.000
MAT128,Subject27,scored_task,1,arithmetic,18.0,22.0,MAT128|Subject27|scored_task|18.000|22.000
MAT128,Subject27,scored_task,1,arithmetic,20.0,24.0,MAT128|Subject27|scored_task|20.000|24.000
MAT128,Subject27,scored_task,1,arithmetic,22.0,26.0,MAT128|Subject27|scored_task|22.000|26.000
MAT128,Subject27,scored_task,1,arithmetic,24.0,28.0,MAT128|Subject27|scored_task|24.000|28.000
MAT128,Subject27,scored_task,1,arithmetic,26.0,30.0,MAT128|Subject27|scored_task|26.000|30.000
MAT128,Subject28,calibration,0,rest,0.0,4.0,MAT128|Subject28|calibration|0.000|4.000
MAT128,Subject28,calibration,0,rest,2.0,6.0,MAT128|Subject28|calibration|2.000|6.000
MAT128,Subject28,calibration,0,rest,4.0,8.0,MAT128|Subject28|calibration|4.000|8.000
MAT128,Subject28,calibration,0,rest,6.0,10.0,MAT128|Subject28|calibration|6.000|10.000
MAT128,Subject28,calibration,0,rest,8.0,12.0,MAT128|Subject28|calibration|8.000|12.000
MAT128,Subject28,calibration,0,rest,10.0,14.0,MAT128|Subject28|calibration|10.000|14.000
MAT128,Subject28,calibration,0,rest,12.0,16.0,MAT128|Subject28|calibration|12.000|16.000
MAT128,Subject28,calibration,0,rest,14.0,18.0,MAT128|Subject28|calibration|14.000|18.000
MAT128,Subject28,calibration,0,rest,16.0,20.0,MAT128|Subject28|calibration|16.000|20.000
MAT128,Subject28,calibration,0,rest,18.0,22.0,MAT128|Subject28|calibration|18.000|22.000
MAT128,Subject28,calibration,0,rest,20.0,24.0,MAT128|Subject28|calibration|20.000|24.000
MAT128,Subject28,calibration,0,rest,22.0,26.0,MAT128|Subject28|calibration|22.000|26.000
MAT128,Subject28,calibration,0,rest,24.0,28.0,MAT128|Subject28|calibration|24.000|28.000
MAT128,Subject28,calibration,0,rest,26.0,30.0,MAT128|Subject28|calibration|26.000|30.000
MAT128,Subject28,scored_rest,0,rest,30.0,34.0,MAT128|Subject28|scored_rest|30.000|34.000
MAT128,Subject28,scored_rest,0,rest,32.0,36.0,MAT128|Subject28|scored_rest|32.000|36.000
MAT128,Subject28,scored_rest,0,rest,34.0,38.0,MAT128|Subject28|scored_rest|34.000|38.000
MAT128,Subject28,scored_rest,0,rest,36.0,40.0,MAT128|Subject28|scored_rest|36.000|40.000
MAT128,Subject28,scored_rest,0,rest,38.0,42.0,MAT128|Subject28|scored_rest|38.000|42.000
MAT128,Subject28,scored_rest,0,rest,40.0,44.0,MAT128|Subject28|scored_rest|40.000|44.000
MAT128,Subject28,scored_rest,0,rest,42.0,46.0,MAT128|Subject28|scored_rest|42.000|46.000
MAT128,Subject28,scored_rest,0,rest,44.0,48.0,MAT128|Subject28|scored_rest|44.000|48.000
MAT128,Subject28,scored_rest,0,rest,46.0,50.0,MAT128|Subject28|scored_rest|46.000|50.000
MAT128,Subject28,scored_rest,0,rest,48.0,52.0,MAT128|Subject28|scored_rest|48.000|52.000
MAT128,Subject28,scored_rest,0,rest,50.0,54.0,MAT128|Subject28|scored_rest|50.000|54.000
MAT128,Subject28,scored_rest,0,rest,52.0,56.0,MAT128|Subject28|scored_rest|52.000|56.000
MAT128,Subject28,scored_rest,0,rest,54.0,58.0,MAT128|Subject28|scored_rest|54.000|58.000
MAT128,Subject28,scored_rest,0,rest,56.0,60.0,MAT128|Subject28|scored_rest|56.000|60.000
MAT128,Subject28,scored_task,1,arithmetic,0.0,4.0,MAT128|Subject28|scored_task|0.000|4.000
MAT128,Subject28,scored_task,1,arithmetic,2.0,6.0,MAT128|Subject28|scored_task|2.000|6.000
MAT128,Subject28,scored_task,1,arithmetic,4.0,8.0,MAT128|Subject28|scored_task|4.000|8.000
MAT128,Subject28,scored_task,1,arithmetic,6.0,10.0,MAT128|Subject28|scored_task|6.000|10.000
MAT128,Subject28,scored_task,1,arithmetic,8.0,12.0,MAT128|Subject28|scored_task|8.000|12.000
MAT128,Subject28,scored_task,1,arithmetic,10.0,14.0,MAT128|Subject28|scored_task|10.000|14.000
MAT128,Subject28,scored_task,1,arithmetic,12.0,16.0,MAT128|Subject28|scored_task|12.000|16.000
MAT128,Subject28,scored_task,1,arithmetic,14.0,18.0,MAT128|Subject28|scored_task|14.000|18.000
MAT128,Subject28,scored_task,1,arithmetic,16.0,20.0,MAT128|Subject28|scored_task|16.000|20.000
MAT128,Subject28,scored_task,1,arithmetic,18.0,22.0,MAT128|Subject28|scored_task|18.000|22.000
MAT128,Subject28,scored_task,1,arithmetic,20.0,24.0,MAT128|Subject28|scored_task|20.000|24.000
MAT128,Subject28,scored_task,1,arithmetic,22.0,26.0,MAT128|Subject28|scored_task|22.000|26.000
MAT128,Subject28,scored_task,1,arithmetic,24.0,28.0,MAT128|Subject28|scored_task|24.000|28.000
MAT128,Subject28,scored_task,1,arithmetic,26.0,30.0,MAT128|Subject28|scored_task|26.000|30.000
MAT128,Subject29,calibration,0,rest,0.0,4.0,MAT128|Subject29|calibration|0.000|4.000
MAT128,Subject29,calibration,0,rest,2.0,6.0,MAT128|Subject29|calibration|2.000|6.000
MAT128,Subject29,calibration,0,rest,4.0,8.0,MAT128|Subject29|calibration|4.000|8.000
MAT128,Subject29,calibration,0,rest,6.0,10.0,MAT128|Subject29|calibration|6.000|10.000
MAT128,Subject29,calibration,0,rest,8.0,12.0,MAT128|Subject29|calibration|8.000|12.000
MAT128,Subject29,calibration,0,rest,10.0,14.0,MAT128|Subject29|calibration|10.000|14.000
MAT128,Subject29,calibration,0,rest,12.0,16.0,MAT128|Subject29|calibration|12.000|16.000
MAT128,Subject29,calibration,0,rest,14.0,18.0,MAT128|Subject29|calibration|14.000|18.000
MAT128,Subject29,calibration,0,rest,16.0,20.0,MAT128|Subject29|calibration|16.000|20.000
MAT128,Subject29,calibration,0,rest,18.0,22.0,MAT128|Subject29|calibration|18.000|22.000
MAT128,Subject29,calibration,0,rest,20.0,24.0,MAT128|Subject29|calibration|20.000|24.000
MAT128,Subject29,calibration,0,rest,22.0,26.0,MAT128|Subject29|calibration|22.000|26.000
MAT128,Subject29,calibration,0,rest,24.0,28.0,MAT128|Subject29|calibration|24.000|28.000
MAT128,Subject29,calibration,0,rest,26.0,30.0,MAT128|Subject29|calibration|26.000|30.000
MAT128,Subject29,scored_rest,0,rest,30.0,34.0,MAT128|Subject29|scored_rest|30.000|34.000
MAT128,Subject29,scored_rest,0,rest,32.0,36.0,MAT128|Subject29|scored_rest|32.000|36.000
MAT128,Subject29,scored_rest,0,rest,34.0,38.0,MAT128|Subject29|scored_rest|34.000|38.000
MAT128,Subject29,scored_rest,0,rest,36.0,40.0,MAT128|Subject29|scored_rest|36.000|40.000
MAT128,Subject29,scored_rest,0,rest,38.0,42.0,MAT128|Subject29|scored_rest|38.000|42.000
MAT128,Subject29,scored_rest,0,rest,40.0,44.0,MAT128|Subject29|scored_rest|40.000|44.000
MAT128,Subject29,scored_rest,0,rest,42.0,46.0,MAT128|Subject29|scored_rest|42.000|46.000
MAT128,Subject29,scored_rest,0,rest,44.0,48.0,MAT128|Subject29|scored_rest|44.000|48.000
MAT128,Subject29,scored_rest,0,rest,46.0,50.0,MAT128|Subject29|scored_rest|46.000|50.000
MAT128,Subject29,scored_rest,0,rest,48.0,52.0,MAT128|Subject29|scored_rest|48.000|52.000
MAT128,Subject29,scored_rest,0,rest,50.0,54.0,MAT128|Subject29|scored_rest|50.000|54.000
MAT128,Subject29,scored_rest,0,rest,52.0,56.0,MAT128|Subject29|scored_rest|52.000|56.000
MAT128,Subject29,scored_rest,0,rest,54.0,58.0,MAT128|Subject29|scored_rest|54.000|58.000
MAT128,Subject29,scored_rest,0,rest,56.0,60.0,MAT128|Subject29|scored_rest|56.000|60.000
MAT128,Subject29,scored_task,1,arithmetic,0.0,4.0,MAT128|Subject29|scored_task|0.000|4.000
MAT128,Subject29,scored_task,1,arithmetic,2.0,6.0,MAT128|Subject29|scored_task|2.000|6.000
MAT128,Subject29,scored_task,1,arithmetic,4.0,8.0,MAT128|Subject29|scored_task|4.000|8.000
MAT128,Subject29,scored_task,1,arithmetic,6.0,10.0,MAT128|Subject29|scored_task|6.000|10.000
MAT128,Subject29,scored_task,1,arithmetic,8.0,12.0,MAT128|Subject29|scored_task|8.000|12.000
MAT128,Subject29,scored_task,1,arithmetic,10.0,14.0,MAT128|Subject29|scored_task|10.000|14.000
MAT128,Subject29,scored_task,1,arithmetic,12.0,16.0,MAT128|Subject29|scored_task|12.000|16.000
MAT128,Subject29,scored_task,1,arithmetic,14.0,18.0,MAT128|Subject29|scored_task|14.000|18.000
MAT128,Subject29,scored_task,1,arithmetic,16.0,20.0,MAT128|Subject29|scored_task|16.000|20.000
MAT128,Subject29,scored_task,1,arithmetic,18.0,22.0,MAT128|Subject29|scored_task|18.000|22.000
MAT128,Subject29,scored_task,1,arithmetic,20.0,24.0,MAT128|Subject29|scored_task|20.000|24.000
MAT128,Subject29,scored_task,1,arithmetic,22.0,26.0,MAT128|Subject29|scored_task|22.000|26.000
MAT128,Subject29,scored_task,1,arithmetic,24.0,28.0,MAT128|Subject29|scored_task|24.000|28.000
MAT128,Subject29,scored_task,1,arithmetic,26.0,30.0,MAT128|Subject29|scored_task|26.000|30.000
MAT128,Subject30,calibration,0,rest,0.0,4.0,MAT128|Subject30|calibration|0.000|4.000
MAT128,Subject30,calibration,0,rest,2.0,6.0,MAT128|Subject30|calibration|2.000|6.000
MAT128,Subject30,calibration,0,rest,4.0,8.0,MAT128|Subject30|calibration|4.000|8.000
MAT128,Subject30,calibration,0,rest,6.0,10.0,MAT128|Subject30|calibration|6.000|10.000
MAT128,Subject30,calibration,0,rest,8.0,12.0,MAT128|Subject30|calibration|8.000|12.000
MAT128,Subject30,calibration,0,rest,10.0,14.0,MAT128|Subject30|calibration|10.000|14.000
MAT128,Subject30,calibration,0,rest,12.0,16.0,MAT128|Subject30|calibration|12.000|16.000
MAT128,Subject30,calibration,0,rest,14.0,18.0,MAT128|Subject30|calibration|14.000|18.000
MAT128,Subject30,calibration,0,rest,16.0,20.0,MAT128|Subject30|calibration|16.000|20.000
MAT128,Subject30,calibration,0,rest,18.0,22.0,MAT128|Subject30|calibration|18.000|22.000
MAT128,Subject30,calibration,0,rest,20.0,24.0,MAT128|Subject30|calibration|20.000|24.000
MAT128,Subject30,calibration,0,rest,22.0,26.0,MAT128|Subject30|calibration|22.000|26.000
MAT128,Subject30,calibration,0,rest,24.0,28.0,MAT128|Subject30|calibration|24.000|28.000
MAT128,Subject30,calibration,0,rest,26.0,30.0,MAT128|Subject30|calibration|26.000|30.000
MAT128,Subject30,scored_rest,0,rest,30.0,34.0,MAT128|Subject30|scored_rest|30.000|34.000
MAT128,Subject30,scored_rest,0,rest,32.0,36.0,MAT128|Subject30|scored_rest|32.000|36.000
MAT128,Subject30,scored_rest,0,rest,34.0,38.0,MAT128|Subject30|scored_rest|34.000|38.000
MAT128,Subject30,scored_rest,0,rest,36.0,40.0,MAT128|Subject30|scored_rest|36.000|40.000
MAT128,Subject30,scored_rest,0,rest,38.0,42.0,MAT128|Subject30|scored_rest|38.000|42.000
MAT128,Subject30,scored_rest,0,rest,40.0,44.0,MAT128|Subject30|scored_rest|40.000|44.000
MAT128,Subject30,scored_rest,0,rest,42.0,46.0,MAT128|Subject30|scored_rest|42.000|46.000
MAT128,Subject30,scored_rest,0,rest,44.0,48.0,MAT128|Subject30|scored_rest|44.000|48.000
MAT128,Subject30,scored_rest,0,rest,46.0,50.0,MAT128|Subject30|scored_rest|46.000|50.000
MAT128,Subject30,scored_rest,0,rest,48.0,52.0,MAT128|Subject30|scored_rest|48.000|52.000
MAT128,Subject30,scored_rest,0,rest,50.0,54.0,MAT128|Subject30|scored_rest|50.000|54.000
MAT128,Subject30,scored_rest,0,rest,52.0,56.0,MAT128|Subject30|scored_rest|52.000|56.000
MAT128,Subject30,scored_rest,0,rest,54.0,58.0,MAT128|Subject30|scored_rest|54.000|58.000
MAT128,Subject30,scored_rest,0,rest,56.0,60.0,MAT128|Subject30|scored_rest|56.000|60.000
MAT128,Subject30,scored_task,1,arithmetic,0.0,4.0,MAT128|Subject30|scored_task|0.000|4.000
MAT128,Subject30,scored_task,1,arithmetic,2.0,6.0,MAT128|Subject30|scored_task|2.000|6.000
MAT128,Subject30,scored_task,1,arithmetic,4.0,8.0,MAT128|Subject30|scored_task|4.000|8.000
MAT128,Subject30,scored_task,1,arithmetic,6.0,10.0,MAT128|Subject30|scored_task|6.000|10.000
MAT128,Subject30,scored_task,1,arithmetic,8.0,12.0,MAT128|Subject30|scored_task|8.000|12.000
MAT128,Subject30,scored_task,1,arithmetic,10.0,14.0,MAT128|Subject30|scored_task|10.000|14.000
MAT128,Subject30,scored_task,1,arithmetic,12.0,16.0,MAT128|Subject30|scored_task|12.000|16.000
MAT128,Subject30,scored_task,1,arithmetic,14.0,18.0,MAT128|Subject30|scored_task|14.000|18.000
MAT128,Subject30,scored_task,1,arithmetic,16.0,20.0,MAT128|Subject30|scored_task|16.000|20.000
MAT128,Subject30,scored_task,1,arithmetic,18.0,22.0,MAT128|Subject30|scored_task|18.000|22.000
MAT128,Subject30,scored_task,1,arithmetic,20.0,24.0,MAT128|Subject30|scored_task|20.000|24.000
MAT128,Subject30,scored_task,1,arithmetic,22.0,26.0,MAT128|Subject30|scored_task|22.000|26.000
MAT128,Subject30,scored_task,1,arithmetic,24.0,28.0,MAT128|Subject30|scored_task|24.000|28.000
MAT128,Subject30,scored_task,1,arithmetic,26.0,30.0,MAT128|Subject30|scored_task|26.000|30.000
MAT128,Subject31,calibration,0,rest,0.0,4.0,MAT128|Subject31|calibration|0.000|4.000
MAT128,Subject31,calibration,0,rest,2.0,6.0,MAT128|Subject31|calibration|2.000|6.000
MAT128,Subject31,calibration,0,rest,4.0,8.0,MAT128|Subject31|calibration|4.000|8.000
MAT128,Subject31,calibration,0,rest,6.0,10.0,MAT128|Subject31|calibration|6.000|10.000
MAT128,Subject31,calibration,0,rest,8.0,12.0,MAT128|Subject31|calibration|8.000|12.000
MAT128,Subject31,calibration,0,rest,10.0,14.0,MAT128|Subject31|calibration|10.000|14.000
MAT128,Subject31,calibration,0,rest,12.0,16.0,MAT128|Subject31|calibration|12.000|16.000
MAT128,Subject31,calibration,0,rest,14.0,18.0,MAT128|Subject31|calibration|14.000|18.000
MAT128,Subject31,calibration,0,rest,16.0,20.0,MAT128|Subject31|calibration|16.000|20.000
MAT128,Subject31,calibration,0,rest,18.0,22.0,MAT128|Subject31|calibration|18.000|22.000
MAT128,Subject31,calibration,0,rest,20.0,24.0,MAT128|Subject31|calibration|20.000|24.000
MAT128,Subject31,calibration,0,rest,22.0,26.0,MAT128|Subject31|calibration|22.000|26.000
MAT128,Subject31,calibration,0,rest,24.0,28.0,MAT128|Subject31|calibration|24.000|28.000
MAT128,Subject31,calibration,0,rest,26.0,30.0,MAT128|Subject31|calibration|26.000|30.000
MAT128,Subject31,scored_rest,0,rest,30.0,34.0,MAT128|Subject31|scored_rest|30.000|34.000
MAT128,Subject31,scored_rest,0,rest,32.0,36.0,MAT128|Subject31|scored_rest|32.000|36.000
MAT128,Subject31,scored_rest,0,rest,34.0,38.0,MAT128|Subject31|scored_rest|34.000|38.000
MAT128,Subject31,scored_rest,0,rest,36.0,40.0,MAT128|Subject31|scored_rest|36.000|40.000
MAT128,Subject31,scored_rest,0,rest,38.0,42.0,MAT128|Subject31|scored_rest|38.000|42.000
MAT128,Subject31,scored_rest,0,rest,40.0,44.0,MAT128|Subject31|scored_rest|40.000|44.000
MAT128,Subject31,scored_rest,0,rest,42.0,46.0,MAT128|Subject31|scored_rest|42.000|46.000
